ID;Grupo Funcional;Función química ;Nombre_Sustrato;Formula_Sustrato;PM_Sustrato;PE_Sustrato °C;Incertidumbre PE;Densidad_Sustrato  g/cm³;Incertidumbre densidad;pKa_Sustrato;Incertidumbre Pka;LD50_Sustrato mg /kg;Nombre_Reactivo 1;Fórmula Molecular 1;Nombre_Reactivo 2;Fórmula Molecular 2;Nombre_Reactivo 3;Fórmula Molecular 3;Nombre_Catalizador 1;Catalizador 1;Nombre_Catalizador 2;Catalizador 2;Nombre_Catalizador 3;Catalizador 3;Nombre_Catalizador 4;Catalizador 4;Nombre_Solvente 1;Formula Solvente 1;Nombre_Solvente 2;Formula Solvente 2;Nombre_Solvente 3;Formula Solvente 3;Temperatura;Nombre_Medio;Medio;Nombre_Producto;Formula_Producto;PM_Producto;PE_Producto;Incertidumbre PE;Densidad_Producto;Incertidumbre densidad;pKa_Producto;Incertidumbre Pka;LD50_Producto Mamifero mg /kg;Tipo_Reaccion;Nombre_Reaccion;
NIT22;Nitrilos;–C≡N;Propanonitrilo;C3H5N;55.08;97.20;0.00;0.78;0.00;32.50;0.00;0.00;Reducción con LiAlH4;LiAlH4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;(CH3CH2)2O;0.00;0.00;0.00;0.00;0.00;Anhidro / Inerte;Seguido de hidrólisis (H2O);Propanoamina;C3H9N;59.11;48.50;0.00;0.72;0.00;10.53;0.00;580.00;Reducción;Reducción con LiAlH4;
NIT23;Nitrilos;–C≡N;Butanonitrilo;C4H7N;69.11;117.50;0.00;0.81;0.00;7.00;0.00;0.00;Reducción con LiAlH4;LiAlH4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;(CH3CH2)2O;0.00;0.00;0.00;0.00;0.00;Anhidro / Inerte;Seguido de hidrólisis (H2O);1-Butanamine;C4H11N;73.14;78.00;0.00;0.73;0.00;10.60;0.00;590.00;Reducción;Reducción con LiAlH4;
NIT24;Nitrilos;–C≡N;Pentanonitrilo;C5H9N;83.13;139.00;0.00;0.78;0.00;7.00;0.00;0.00;Reducción con LiAlH4;LiAlH4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;(CH3CH2)2O;0.00;0.00;0.00;0.00;0.00;Anhidro / Inerte;Seguido de hidrólisis (H2O);Pentanoamina;C5H13N;87.16;104.00;0.00;0.75;0.00;10.60;0.00;0.00;Reducción;Reducción con LiAlH4;
NIT25;Nitrilos;–C≡N;Hexanonitrilo;C6H11N;97.16;163.00;0.00;0.80;0.00;7.00;0.00;0.00;Reducción con LiAlH4;LiAlH4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;(CH3CH2)2O;0.00;0.00;0.00;0.00;0.00;Anhidro / Inerte;Seguido de hidrólisis (H2O);1-Hexanoamina;C6H15N;101.19;131.50;0.00;0.77;0.00;10.56;0.00;0.00;Reducción;Reducción con LiAlH4;
NIT26;Nitrilos;–C≡N;Heptanonitrilo;C7H13N;111.19;180.00;0.00;0.81;0.06;7.00;0.00;0.00;Reducción con LiAlH4;LiAlH4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;(CH3CH2)2O;0.00;0.00;0.00;0.00;0.00;Anhidro / Inerte;Seguido de hidrólisis (H2O);1- Heptanamina;R-CH2NH2;115.22;155.00;0.00;0.77;0.00;10.66;0.00;0.00;Reducción;Reducción con LiAlH4;
NIT27;Nitrilos;–C≡N;Octanonitrilo;C8H15N;125.21;205.00;0.00;0.82;0.00;7.00;0.00;0.00;Reducción con LiAlH4;LiAlH4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;(CH3CH2)2O;0.00;0.00;0.00;0.00;0.00;Anhidro / Inerte;Seguido de hidrólisis (H2O);Octanoamina;C8H19N;129.24;176.00;0.00;0.77;0.00;10.65;0.00;0.00;Reducción;Reducción con LiAlH4;
NIT28;Nitrilos;–C≡N;2-Metilpropanonitrilo;C4H7N;69.11;103.90;0.00;0.77;0.00;19.20;0.00;0.00;Reducción con LiAlH4;LiAlH4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;(CH3CH2)2O;0.00;0.00;0.00;0.00;0.00;Anhidro / Inerte;Seguido de hidrólisis (H2O);2-Metilpropanoamina;C4H11N;73.14;68.50;0.00;0.72;0.00;10.60;0.00;0.00;Reducción;Reducción con LiAlH4;
NIT29;Nitrilos;–C≡N;3-Metilbutanonitrilo;C5H9N;83.13;57.00;0.00;0.80;0.00;7.00;0.00;0.00;Reducción con LiAlH4;LiAlH4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;(CH3CH2)2O;0.00;0.00;0.00;0.00;0.00;Anhidro / Inerte;Seguido de hidrólisis (H2O);Isopentilamina​;C5H13N;87.16;90.50;0.00;0.81;0.00;10.60;0.00;0.00;Reducción;Reducción con LiAlH4;
NIT30;Nitrilos;–C≡N;Bencenocarbonitrilo;C7H5N;103.12;190.70;0.00;1.01;0.00;7.20;0.00;800.00;Reducción con LiAlH4;LiAlH4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;(CH3CH2)2O;0.00;0.00;0.00;0.00;0.00;Anhidro / Inerte;Seguido de hidrólisis (H2O);Bencilamina;C7H9N;107.15;185.00;0.00;0.98;0.00;9.30;0.00;700.00;Reducción;Reducción con LiAlH4;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
